packet_id,case_id,doctor_model,primary_friction,friction_intensity,ordinal_grade_median4,ordinal_grade_mean4,applicable_domain_count_median4,applicable_domain_count_mean4,friction_capability_composite_median4,friction_capability_composite_mean4,clinical_error_gate_median4,clinical_error_gate_mean4,careloop_real_world_robustness_median4,careloop_real_world_robustness_mean4,closure_process_score_median4,closure_process_score_mean4,domain_information_repair_median4,domain_information_repair_mean4,domain_constraint_navigation_median4,domain_constraint_navigation_mean4,domain_dynamic_reprioritization_median4,domain_dynamic_reprioritization_mean4,domain_execution_loop_repair_median4,domain_execution_loop_repair_mean4,domain_state_sensitive_communication_median4,domain_state_sensitive_communication_mean4,domain_bounded_closure_continuity_median4,domain_bounded_closure_continuity_mean4
case_CL120_EHR_064__anon_f7f18c7cca0ae2ec,case_CL120_EHR_064,Doubao-Seed-2.0-lite,document_or_image_quality_problem,moderate,1.5,2.25,3.0,3.0,0.5051136363636364,0.4551136363636364,0.55,0.6125,0.31610795454545454,0.35599431818181815,0.7,0.6,0.675,0.6,,,0.6187499999999999,0.56875,0.25,0.22500000000000003,,,,
case_CL120_EHR_065__anon_0ca856d030c9baaf,case_CL120_EHR_065,GPT-5.4,delayed_or_staged_result_return,moderate,2.5,2.75,3.0,3.0,0.7833333333333332,0.7874999999999999,0.675,0.675,0.5154166666666666,0.5302083333333332,0.7,0.7,0.7750000000000001,0.7625000000000001,0.9999999999999999,0.9999999999999999,,,0.6,0.6,,,,
case_CL120_EHR_065__anon_1a6a69baa7df9596,case_CL120_EHR_065,GLM-5,delayed_or_staged_result_return,moderate,1.5,2.25,3.0,3.0,0.7583333333333332,0.7749999999999999,0.55,0.6125,0.41541666666666655,0.48166666666666663,1.0,1.0,0.42500000000000004,0.48750000000000004,0.9999999999999999,0.9999999999999999,,,0.8499999999999999,0.8374999999999999,,,,
case_CL120_EHR_065__anon_1f7950edfd465bd3,case_CL120_EHR_065,Kimi K2,delayed_or_staged_result_return,moderate,1.0,1.0,3.0,3.0,0.3916666666666666,0.44166666666666665,0.35,0.35,0.13708333333333333,0.1545833333333333,0.7,0.65,0.45,0.4,0.375,0.4875,,,0.35000000000000003,0.4375,,,,
case_CL120_EHR_065__anon_347c805df82114a4,case_CL120_EHR_065,GPT-5.6 Sol,delayed_or_staged_result_return,moderate,4.5,4.5,3.0,3.0,0.8666666666666666,0.8416666666666666,1.0,1.0,0.8666666666666666,0.8416666666666666,1.0,1.0,0.675,0.6875,0.9999999999999999,0.9874999999999999,,,1.0,0.85,,,,
case_CL120_EHR_065__anon_39532726b83864ba,case_CL120_EHR_065,Qwen3-30B-A3B-Instruct-2507,delayed_or_staged_result_return,moderate,1.0,1.5,3.0,3.0,0.4999999999999999,0.4041666666666666,0.35,0.5125000000000001,0.1895833333333333,0.22812499999999997,0.7,0.6,0.2,0.18750000000000003,0.6,0.5375,,,0.575,0.4875,,,,
case_CL120_EHR_065__anon_4ec4a137040e90ab,case_CL120_EHR_065,DeepSeek-V4-Pro,delayed_or_staged_result_return,moderate,5.0,4.0,3.0,3.0,0.8833333333333333,0.8458333333333333,1.0,0.8375,0.8833333333333333,0.745625,1.0,0.8,0.8,0.7875000000000001,0.9999999999999999,0.9749999999999999,,,0.85,0.775,,,,
case_CL120_EHR_065__anon_a2e1f9f966f8f798,case_CL120_EHR_065,Doubao-Seed-2.0-lite,delayed_or_staged_result_return,moderate,1.0,2.0,3.0,3.0,0.5083333333333333,0.5625,0.35,0.5125000000000001,0.17791666666666664,0.3377083333333333,0.28,0.39,0.25,0.325,0.6499999999999999,0.6874999999999999,,,0.6499999999999999,0.675,,,,
case_CL120_EHR_065__anon_aaf165279e3a3e47,case_CL120_EHR_065,MiniMax M3,delayed_or_staged_result_return,moderate,5.0,4.0,3.0,3.0,0.75,0.7583333333333333,1.0,0.8375,0.75,0.6608333333333333,1.0,0.85,0.7000000000000001,0.65,0.9999999999999999,0.8999999999999999,,,0.75,0.725,,,,
case_CL120_EHR_065__anon_c82f03eda18d775d,case_CL120_EHR_065,Qwen3.8-Max,delayed_or_staged_result_return,moderate,1.0,2.0,3.0,3.0,0.7583333333333333,0.6124999999999999,0.35,0.5125000000000001,0.26541666666666663,0.3552083333333333,0.7,0.6,0.4,0.4000000000000001,0.9999999999999999,0.7875,,,0.7999999999999999,0.6499999999999999,,,,
case_CL120_EHR_065__anon_fa4fdff34096309d,case_CL120_EHR_065,DeepSeek-V3.2,delayed_or_staged_result_return,moderate,2.0,2.5,3.0,3.0,0.6916666666666667,0.6416666666666666,0.675,0.675,0.32624999999999993,0.3870833333333332,1.0,0.84,0.6500000000000001,0.5375000000000001,0.725,0.675,,,0.75,0.7124999999999999,,,,
case_CL120_EHR_066__anon_73921253230128b7,case_CL120_EHR_066,MiniMax M3,low_adherence_or_refusal,moderate,5.0,4.25,3.0,3.0,0.99,0.955,1.0,0.9375,0.92,0.8937499999999999,1.0,1.0,0.9750000000000001,0.8875000000000001,0.9999999999999999,0.9999999999999999,,,,,1.0,1.0,,
case_CL120_EHR_066__anon_7eac72fd6cc63d4a,case_CL120_EHR_066,GPT-5.6 Sol,low_adherence_or_refusal,moderate,2.0,2.75,3.0,3.0,0.76,0.72875,0.75,0.8125,0.615,0.5953124999999999,0.78,0.74,0.55,0.5625000000000001,0.825,0.8125,,,,,1.0,0.89375,,
case_CL120_EHR_066__anon_7f50459c628ebca4,case_CL120_EHR_066,Kimi K2,low_adherence_or_refusal,moderate,3.0,3.0,3.0,3.0,0.7649999999999999,0.7575,0.875,0.775,0.6525,0.6134999999999999,1.0,1.0,0.675,0.6125000000000002,0.95,0.8875,,,,,0.825,0.7875,,
case_CL120_EHR_066__anon_813949cdf463bbb5,case_CL120_EHR_066,Doubao-Seed-2.0-lite,low_adherence_or_refusal,moderate,1.5,2.25,3.0,3.0,0.71,0.6162500000000001,0.55,0.6125,0.2485,0.3726875,0.7,0.7,0.5750000000000001,0.5000000000000001,0.7749999999999999,0.7,,,,,0.75,0.68125,,
case_CL120_EHR_066__anon_8655902bedec22d1,case_CL120_EHR_066,DeepSeek-V4-Pro,low_adherence_or_refusal,moderate,3.0,3.0,3.0,3.0,0.8925,0.8712500000000001,0.875,0.775,0.7843749999999999,0.7034374999999999,1.0,0.89,0.7750000000000001,0.7250000000000001,0.9749999999999999,0.9624999999999999,,,,,1.0,0.98125,,
case_CL120_EHR_066__anon_a3fae785a101e64b,case_CL120_EHR_066,Qwen3-30B-A3B-Instruct-2507,low_adherence_or_refusal,moderate,5.0,4.25,3.0,3.0,1.0,0.95,1.0,0.9375,1.0,0.9,1.0,1.0,1.0,0.875,0.9999999999999999,0.9999999999999999,,,,,1.0,1.0,,
case_CL120_EHR_066__anon_b1754968397ecba0,case_CL120_EHR_066,GLM-5,low_adherence_or_refusal,moderate,3.5,3.25,3.0,3.0,0.8200000000000001,0.79,0.875,0.775,0.6475,0.6054999999999999,0.78,0.74,0.55,0.47500000000000003,0.9999999999999999,0.9999999999999999,,,,,1.0,1.0,,
case_CL120_EHR_066__anon_cfe7a316552189b9,case_CL120_EHR_066,DeepSeek-V3.2,low_adherence_or_refusal,moderate,3.5,3.25,3.0,3.0,0.88,0.7125,0.875,0.775,0.7875000000000001,0.633375,1.0,0.85,0.7000000000000001,0.5875,0.9999999999999999,0.7999999999999999,,,,,1.0,0.7875,,
case_CL120_EHR_066__anon_de842ceb1378df06,case_CL120_EHR_066,GPT-5.4,low_adherence_or_refusal,moderate,3.5,3.5,3.0,3.0,0.8300000000000001,0.835,0.875,0.875,0.655,0.73125,0.78,0.74,0.5750000000000001,0.5875,0.9999999999999999,0.9999999999999999,,,,,1.0,1.0,,
case_CL120_EHR_066__anon_f41324893edebec0,case_CL120_EHR_066,Qwen3.8-Max,low_adherence_or_refusal,moderate,5.0,4.25,3.0,3.0,0.91,0.915,1.0,0.9375,0.8400000000000001,0.85375,1.0,1.0,0.7750000000000001,0.7875000000000001,0.9999999999999999,0.9999999999999999,,,,,1.0,1.0,,
case_CL120_EHR_067__anon_177f3df4733d1bc1,case_CL120_EHR_067,GPT-5.4,external_system_gap,heavy,3.0,3.0,3.0,3.0,0.9249999999999999,0.8791666666666667,0.875,0.775,0.6895833333333332,0.6735416666666666,1.0,0.9400000000000001,0.8500000000000001,0.8250000000000001,0.9999999999999999,0.9874999999999999,,,0.95,0.825,,,,
case_CL120_EHR_067__anon_57e6215622c2fa95,case_CL120_EHR_067,Qwen3.8-Max,external_system_gap,heavy,3.0,3.0,3.0,3.0,0.8666666666666667,0.6916666666666667,0.675,0.675,0.6283333333333333,0.5670833333333334,0.78,0.64,0.7,0.6124999999999999,0.9999999999999999,0.7625,,,0.8999999999999999,0.7,,,,
case_CL120_EHR_067__anon_66b48ef3adacc52b,case_CL120_EHR_067,Doubao-Seed-2.0-lite,external_system_gap,heavy,1.5,2.25,3.0,3.0,0.85,0.6833333333333333,0.55,0.6125,0.4774999999999999,0.49166666666666664,1.0,0.75,0.7250000000000001,0.6125,0.9749999999999999,0.7625,,,0.8499999999999999,0.6749999999999999,,,,
case_CL120_EHR_067__anon_68279efc522281b5,case_CL120_EHR_067,MiniMax M3,external_system_gap,heavy,5.0,4.25,3.0,3.0,0.8999999999999999,0.8666666666666666,1.0,0.9375,0.8333333333333333,0.8166666666666667,1.0,1.0,1.0,0.975,0.7999999999999999,0.725,,,0.95,0.9,,,,
case_CL120_EHR_067__anon_7f88111f970ccbb4,case_CL120_EHR_067,Kimi K2,external_system_gap,heavy,2.5,2.75,3.0,3.0,0.6583333333333333,0.5874999999999999,0.675,0.675,0.43083333333333335,0.4683333333333333,1.0,0.75,0.75,0.625,0.625,0.5875,,,0.6,0.5499999999999999,,,,
case_CL120_EHR_067__anon_a4de4156eee4c856,case_CL120_EHR_067,DeepSeek-V4-Pro,external_system_gap,heavy,4.0,3.5,3.0,3.0,0.9249999999999999,0.8791666666666667,1.0,0.8375,0.8333333333333333,0.7410416666666666,1.0,0.85,0.9,0.8500000000000001,0.9999999999999999,0.9874999999999998,,,0.8999999999999999,0.7999999999999999,,,,
case_CL120_EHR_067__anon_a8eb1aef3241f61b,case_CL120_EHR_067,Qwen3-30B-A3B-Instruct-2507,external_system_gap,heavy,3.5,3.25,3.0,3.0,0.5333333333333333,0.49583333333333335,0.875,0.775,0.37083333333333335,0.40520833333333334,1.0,0.85,0.875,0.725,0.275,0.23750000000000002,,,0.45,0.525,,,,
case_CL120_EHR_067__anon_b3d54e6de29f345c,case_CL120_EHR_067,GPT-5.6 Sol,external_system_gap,heavy,4.0,4.0,3.0,3.0,0.9333333333333332,0.8499999999999999,1.0,1.0,0.9333333333333332,0.8499999999999999,1.0,1.0,0.8,0.8,0.9999999999999999,0.825,,,1.0,0.925,,,,
case_CL120_EHR_067__anon_e9966dbf299aaf36,case_CL120_EHR_067,GLM-5,external_system_gap,heavy,2.0,2.25,3.0,3.0,0.7499999999999999,0.6708333333333333,0.75,0.7125,0.6479166666666666,0.5258333333333333,1.0,1.0,0.55,0.525,0.9749999999999999,0.8125,,,0.7249999999999999,0.6749999999999999,,,,
case_CL120_EHR_067__anon_ee6bc02e9182abce,case_CL120_EHR_067,DeepSeek-V3.2,external_system_gap,heavy,3.0,3.0,3.0,3.0,0.7833333333333332,0.7791666666666666,0.875,0.775,0.6958333333333333,0.6460416666666666,1.0,1.0,0.8250000000000001,0.8125,0.9999999999999999,0.8124999999999999,,,0.75,0.7125,,,,
case_CL120_EHR_068__anon_09f5e6f69813d84b,case_CL120_EHR_068,Qwen3-30B-A3B-Instruct-2507,misstated_family_or_patient_information,heavy,3.5,3.25,2.0,2.0,0.7107142857142857,0.6053571428571429,0.875,0.775,0.6389880952380953,0.5694940476190476,1.0,0.75,0.55,0.525,,,0.9249999999999999,0.7124999999999999,,,,,,
case_CL120_EHR_068__anon_1190d20d76a4431f,case_CL120_EHR_068,GPT-5.6 Sol,misstated_family_or_patient_information,heavy,5.0,4.25,2.0,2.0,0.8857142857142859,0.867857142857143,1.0,0.9375,0.811904761904762,0.8148809523809525,1.0,0.9400000000000001,0.9333333333333333,0.9,,,1.0,0.825,,,,,,
case_CL120_EHR_068__anon_28531418c48a59ab,case_CL120_EHR_068,Doubao-Seed-2.0-lite,misstated_family_or_patient_information,heavy,5.0,4.25,2.0,2.0,0.9238095238095239,0.8705357142857143,1.0,0.9375,0.9238095238095239,0.8308779761904762,1.0,0.85,0.8666666666666667,0.7875,,,1.0,0.98125,,,,,,
case_CL120_EHR_068__anon_4e1de9ffa02d105d,case_CL120_EHR_068,MiniMax M3,misstated_family_or_patient_information,heavy,3.5,3.0,2.0,2.0,0.6038690476190477,0.6540178571428571,1.0,0.8375,0.5898809523809525,0.5831175595238095,1.0,0.89,0.5083333333333334,0.575,,,0.7875,0.759375,,,,,,
case_CL120_EHR_068__anon_6778f487fa4dd806,case_CL120_EHR_068,DeepSeek-V4-Pro,misstated_family_or_patient_information,heavy,3.5,3.25,2.0,2.0,0.8916666666666668,0.9077380952380953,0.875,0.775,0.7702380952380954,0.710327380952381,1.0,1.0,0.8666666666666667,0.8666666666666667,,,1.0,0.9625,,,,,,
case_CL120_EHR_068__anon_6dc6ba782e37545f,case_CL120_EHR_068,GPT-5.4,misstated_family_or_patient_information,heavy,2.5,2.75,2.0,2.0,0.7169642857142857,0.6683035714285714,0.675,0.675,0.476889880952381,0.48462053571428576,0.78,0.64,0.575,0.5625,,,0.90625,0.809375,,,,,,
case_CL120_EHR_068__anon_83aa04e21c02dcf6,case_CL120_EHR_068,Qwen3.8-Max,misstated_family_or_patient_information,heavy,5.0,4.0,2.0,2.0,0.7708333333333335,0.7723214285714287,1.0,0.8375,0.7357142857142859,0.671919642857143,1.0,1.0,0.8,0.775,,,0.8875,0.7687499999999999,,,,,,
case_CL120_EHR_068__anon_9a302cfaa6d67d0d,case_CL120_EHR_068,GLM-5,misstated_family_or_patient_information,heavy,4.5,4.0,2.0,2.0,0.817261904761905,0.7764880952380954,1.0,0.9375,0.7284226190476192,0.7320684523809525,1.0,0.9400000000000001,0.7333333333333334,0.7541666666666667,,,0.9625,0.8062499999999999,,,,,,
case_CL120_EHR_068__anon_a06ac46da70a8d11,case_CL120_EHR_068,DeepSeek-V3.2,misstated_family_or_patient_information,heavy,3.0,3.0,2.0,2.0,0.46875000000000006,0.446279761904762,0.875,0.775,0.40096726190476195,0.4051339285714286,0.7,0.6,0.375,0.37083333333333335,,,0.59375,0.546875,,,,,,
case_CL120_EHR_068__anon_b7089b6ead0e854a,case_CL120_EHR_068,Kimi K2,misstated_family_or_patient_information,heavy,5.0,4.25,2.0,2.0,0.9238095238095239,0.8711309523809524,1.0,0.9375,0.9238095238095239,0.8313244047619048,1.0,1.0,0.8666666666666667,0.8541666666666667,,,1.0,0.89375,,,,,,
case_CL120_EHR_069__anon_1428660d27160316,case_CL120_EHR_069,GPT-5.4,cost_transport_or_work_barrier,extreme,4.0,4.25,4.0,4.0,0.8346153846153846,0.8394230769230769,1.0,1.0,0.8346153846153846,0.8394230769230769,1.0,1.0,,,0.9999999999999999,0.9999999999999999,,,0.7,0.7,1.0,0.9125,0.8,0.7625
case_CL120_EHR_069__anon_23e687511d9e0fef,case_CL120_EHR_069,DeepSeek-V4-Pro,cost_transport_or_work_barrier,extreme,4.0,3.5,4.0,4.0,1.0,0.9312499999999999,1.0,0.8375,1.0,0.8134375,1.0,1.0,,,0.9999999999999999,0.9999999999999999,,,1.0,0.8,1.0,1.0,1.0,0.96875
case_CL120_EHR_069__anon_2867b08980f9e325,case_CL120_EHR_069,MiniMax M3,cost_transport_or_work_barrier,extreme,2.0,2.25,4.0,4.0,0.8024038461538462,0.6615384615384616,0.75,0.7125,0.6018028846153847,0.5545192307692308,1.0,0.75,,,0.9999999999999999,0.7625,,,0.675,0.5875,0.825,0.6812499999999999,0.69375,0.6125
case_CL120_EHR_069__anon_2ef5460eb21c819f,case_CL120_EHR_069,DeepSeek-V3.2,cost_transport_or_work_barrier,extreme,2.0,2.5,4.0,4.0,0.8697115384615384,0.8314903846153845,0.75,0.7125,0.6522836538461538,0.6251201923076922,1.0,0.75,,,0.9999999999999999,0.975,,,0.6,0.55,1.0,1.0,0.9375,0.903125
case_CL120_EHR_069__anon_4054e9531cff1a9b,case_CL120_EHR_069,Doubao-Seed-2.0-lite,cost_transport_or_work_barrier,extreme,1.5,2.25,4.0,4.0,0.6867115384615385,0.7190769230769232,0.55,0.6125,0.31728750000000006,0.46446538461538467,0.8800000000000001,0.8300000000000001,,,0.95,0.7875000000000001,,,0.55,0.5750000000000001,0.9249999999999999,0.85625,0.64975,0.7285
case_CL120_EHR_069__anon_5923a62107bf256a,case_CL120_EHR_069,Qwen3-30B-A3B-Instruct-2507,cost_transport_or_work_barrier,extreme,2.0,2.5,4.0,4.0,0.5774038461538462,0.6006730769230769,0.75,0.7125,0.3061298076923077,0.44954326923076926,1.0,0.9,,,0.625,0.6125,,,0.625,0.6125,0.6124999999999999,0.59375,0.49375,0.57375
case_CL120_EHR_069__anon_5dd9e0930d372423,case_CL120_EHR_069,GPT-5.6 Sol,cost_transport_or_work_barrier,extreme,4.0,3.5,4.0,4.0,0.9682692307692308,0.8112980769230769,1.0,0.9375,0.9682692307692308,0.7920072115384615,1.0,1.0,,,0.9999999999999999,0.8125,,,1.0,0.8375,1.0,0.80625,0.8625,0.7781250000000001
case_CL120_EHR_069__anon_7b3b7f0f8173ec85,case_CL120_EHR_069,Kimi K2,cost_transport_or_work_barrier,extreme,3.5,3.25,4.0,4.0,0.7989807692307692,0.7994903846153847,0.875,0.775,0.6634615384615384,0.6367447115384616,1.0,0.89,,,0.9749999999999999,0.8125,,,0.6499999999999999,0.625,1.0,0.98125,1.0,0.893625
case_CL120_EHR_069__anon_e627fc3f76009f66,case_CL120_EHR_069,Qwen3.8-Max,cost_transport_or_work_barrier,extreme,3.5,3.25,4.0,4.0,0.8405769230769231,0.774375,1.0,0.9375,0.8405769230769231,0.7483533653846153,1.0,0.95,,,0.95,0.7875,,,0.675,0.6625,1.0,0.98125,0.8425,0.7681250000000001
case_CL120_EHR_069__anon_fb4039e5e63a476e,case_CL120_EHR_069,GLM-5,cost_transport_or_work_barrier,extreme,5.0,4.25,4.0,4.0,0.9538461538461538,0.923076923076923,1.0,0.9375,0.9538461538461538,0.8740384615384615,1.0,1.0,,,0.9999999999999999,0.9999999999999999,,,0.85,0.75,1.0,1.0,1.0,1.0
case_CL120_EHR_070__anon_054a4edb42c0c792,case_CL120_EHR_070,MiniMax M3,privacy_stigma_or_sensitive_history,light,3.5,3.5,4.0,4.0,0.8714285714285713,0.8357142857142856,0.875,0.875,0.6857142857142857,0.7214285714285714,1.0,1.0,0.8,0.8,0.9999999999999999,0.825,,,0.8999999999999999,0.7999999999999999,1.0,1.0,,
case_CL120_EHR_070__anon_3160ebc9c14e3dc1,case_CL120_EHR_070,Qwen3-30B-A3B-Instruct-2507,privacy_stigma_or_sensitive_history,light,3.0,3.25,4.0,4.0,0.9571428571428571,0.9535714285714285,0.875,0.875,0.8089285714285714,0.8339285714285714,1.0,1.0,0.9750000000000001,0.9625,0.9999999999999999,0.9999999999999999,,,0.975,0.9624999999999999,1.0,0.825,,
case_CL120_EHR_070__anon_36471f282f27b194,case_CL120_EHR_070,DeepSeek-V3.2,privacy_stigma_or_sensitive_history,light,3.5,3.5,4.0,4.0,0.8928571428571429,0.8678571428571429,0.875,0.875,0.8071428571428572,0.7625,1.0,1.0,0.7750000000000001,0.6625000000000001,0.9999999999999999,0.9999999999999999,,,0.975,0.9625,1.0,0.825,,
case_CL120_EHR_070__anon_6ed02a31e22e05b7,case_CL120_EHR_070,GPT-5.4,privacy_stigma_or_sensitive_history,light,2.0,2.75,4.0,4.0,0.8928571428571428,0.84375,0.75,0.8125,0.7232142857142856,0.6845982142857143,0.7,0.7,0.9500000000000001,0.7625000000000001,0.9999999999999999,0.9874999999999999,,,0.9249999999999999,0.7999999999999999,1.0,0.80625,,
case_CL120_EHR_070__anon_870811c130d16a4b,case_CL120_EHR_070,Kimi K2,privacy_stigma_or_sensitive_history,light,3.5,3.25,4.0,4.0,0.9660714285714286,0.8901785714285714,0.875,0.775,0.8495535714285715,0.7297767857142856,1.0,0.85,0.95,0.75,0.9749999999999999,0.9624999999999999,,,0.975,0.9750000000000001,0.9624999999999999,0.85625,,
case_CL120_EHR_070__anon_addda45667505456,case_CL120_EHR_070,Doubao-Seed-2.0-lite,privacy_stigma_or_sensitive_history,light,2.0,2.5,4.0,4.0,0.9428571428571428,0.9455357142857143,0.75,0.7125,0.6950892857142856,0.678794642857143,1.0,1.0,0.925,0.925,0.9999999999999999,0.9874999999999999,,,0.95,0.95,1.0,0.89375,,
case_CL120_EHR_070__anon_afa34264a8a8f07f,case_CL120_EHR_070,GLM-5,privacy_stigma_or_sensitive_history,light,3.5,3.5,4.0,4.0,0.8357142857142856,0.8607142857142858,0.875,0.875,0.7678571428571428,0.7491071428571429,1.0,1.0,0.95,0.8625,0.9999999999999999,0.9999999999999999,,,0.6499999999999999,0.6499999999999999,1.0,1.0,,
case_CL120_EHR_070__anon_be76ba0042e77c4b,case_CL120_EHR_070,GPT-5.6 Sol,privacy_stigma_or_sensitive_history,light,5.0,4.25,4.0,4.0,0.9071428571428571,0.9107142857142858,1.0,0.9375,0.8285714285714286,0.849107142857143,1.0,0.85,1.0,1.0,0.9999999999999999,0.9999999999999999,,,0.675,0.6875,1.0,1.0,,
case_CL120_EHR_070__anon_e097f89904adc4f5,case_CL120_EHR_070,DeepSeek-V4-Pro,privacy_stigma_or_sensitive_history,light,3.0,3.25,4.0,4.0,0.8999999999999999,0.8928571428571428,0.875,0.875,0.744642857142857,0.7803571428571427,1.0,1.0,0.7250000000000001,0.6625,0.9999999999999999,0.9999999999999999,,,0.975,0.9624999999999999,1.0,1.0,,
case_CL120_EHR_070__anon_f55fb7e43e817ff7,case_CL120_EHR_070,Qwen3.8-Max,privacy_stigma_or_sensitive_history,light,5.0,4.0,4.0,4.0,0.9142857142857144,0.8928571428571429,1.0,0.8375,0.9142857142857144,0.7721428571428571,1.0,1.0,1.0,0.975,0.9999999999999999,0.9999999999999999,,,0.7,0.65,1.0,1.0,,
case_CL120_EHR_071__anon_0228dc437d00d09e,case_CL120_EHR_071,Doubao-Seed-2.0-lite,incomplete_patient_information,light,2.0,2.5,3.0,3.0,0.45337500000000003,0.44043750000000004,0.75,0.7125,0.28696875,0.33000625,0.7,0.7,0.525,0.45000000000000007,,,0.20625,0.19687499999999997,,,,,0.68,0.67125
case_CL120_EHR_071__anon_2b4ed982b95d4254,case_CL120_EHR_071,GPT-5.6 Sol,incomplete_patient_information,light,2.0,2.75,3.0,3.0,0.5687500000000001,0.511625,0.75,0.8125,0.43359375,0.41996875,1.0,0.85,0.55,0.4625,,,0.24374999999999997,0.23437499999999997,,,,,0.9375,0.854375
case_CL120_EHR_071__anon_2deb776908b37024,case_CL120_EHR_071,DeepSeek-V3.2,incomplete_patient_information,light,2.0,2.75,3.0,3.0,0.5575,0.49250000000000005,0.75,0.8125,0.41812499999999997,0.407578125,1.0,1.0,0.55,0.4625000000000001,,,0.20625,0.22499999999999998,,,,,0.9375,0.8
case_CL120_EHR_071__anon_2e6d1bb1093ffd0a,case_CL120_EHR_071,Qwen3.8-Max,incomplete_patient_information,light,2.0,2.75,3.0,3.0,0.6159250000000001,0.6027125,0.75,0.8125,0.46194375,0.5002375,0.8800000000000001,0.79,0.775,0.7625,,,0.24375,0.234375,,,,,0.776,0.758
case_CL120_EHR_071__anon_55ed062364f1410e,case_CL120_EHR_071,Qwen3-30B-A3B-Instruct-2507,incomplete_patient_information,light,2.0,2.75,3.0,3.0,0.361925,0.39940000000000003,0.75,0.8125,0.27144375,0.3389250000000001,0.78,0.74,0.5,0.4375,,,0.1875,0.20625,,,,,0.481,0.54175
case_CL120_EHR_071__anon_75196bb9e28e530f,case_CL120_EHR_071,MiniMax M3,incomplete_patient_information,light,3.0,3.25,3.0,3.0,0.7983,0.8459875,0.875,0.875,0.6974750000000001,0.746365625,0.78,0.73,0.9750000000000001,0.9625,,,0.8687499999999999,0.7593749999999999,,,,,0.78725,0.77725
case_CL120_EHR_071__anon_77c555652c88b35b,case_CL120_EHR_071,Kimi K2,incomplete_patient_information,light,2.0,1.75,3.0,3.0,0.396475,0.315075,0.75,0.65,0.29735625000000004,0.23443125000000004,0.56,0.4700000000000001,0.325,0.30000000000000004,,,0.16875,0.140625,,,,,0.5745,0.509625
case_CL120_EHR_071__anon_8b64d9e9af9a8107,case_CL120_EHR_071,DeepSeek-V4-Pro,incomplete_patient_information,light,3.5,3.5,3.0,3.0,0.664375,0.6424625,0.875,0.875,0.5770312500000001,0.565596875,1.0,0.89,0.7000000000000001,0.6875,,,0.28125,0.26249999999999996,,,,,1.0,0.962375
case_CL120_EHR_071__anon_aa72ea383549e61d,case_CL120_EHR_071,GPT-5.4,incomplete_patient_information,light,2.0,2.75,3.0,3.0,0.47087500000000004,0.48168750000000005,0.75,0.8125,0.35315625000000006,0.4099375,0.7,0.7,0.55,0.45,,,0.20625,0.38125,,,,,0.64875,0.624375
case_CL120_EHR_071__anon_b2b1e805c19c43fb,case_CL120_EHR_071,GLM-5,incomplete_patient_information,light,3.5,3.5,3.0,3.0,0.70435,0.7518624999999999,0.875,0.875,0.5808500000000001,0.6638187499999999,0.8800000000000001,0.8800000000000001,0.6500000000000001,0.7000000000000001,,,0.8687499999999999,0.75,,,,,0.8385,0.822875
case_CL120_EHR_072__anon_40ac3de8a10827da,case_CL120_EHR_072,DeepSeek-V4-Pro,medication_confusion_or_execution_failure,light,3.5,3.5,2.0,2.0,0.7958333333333333,0.83125,0.875,0.875,0.6729166666666666,0.7317708333333333,1.0,1.0,0.5916666666666667,0.6625,0.9999999999999999,0.9999999999999999,,,,,,,,
case_CL120_EHR_072__anon_47409491f8251bd2,case_CL120_EHR_072,GPT-5.6 Sol,medication_confusion_or_execution_failure,light,5.0,4.25,2.0,2.0,0.8666666666666667,0.89375,1.0,0.9375,0.8666666666666667,0.8411458333333334,1.0,1.0,0.7333333333333334,0.7875000000000001,0.9999999999999999,0.9999999999999999,,,,,,,,
case_CL120_EHR_072__anon_5eb39ba2d4166a29,case_CL120_EHR_072,Kimi K2,medication_confusion_or_execution_failure,light,3.0,3.0,2.0,2.0,0.8625,0.86875,0.675,0.675,0.5835416666666666,0.5965625,1.0,0.95,0.7250000000000001,0.75,0.9999999999999999,0.9874999999999999,,,,,,,,
case_CL120_EHR_072__anon_8677f0ad1af14d53,case_CL120_EHR_072,DeepSeek-V3.2,medication_confusion_or_execution_failure,light,4.5,3.75,2.0,2.0,0.8666666666666667,0.7958333333333333,1.0,0.8375,0.8666666666666667,0.7078125,1.0,0.8,0.7333333333333334,0.6041666666666667,0.9999999999999999,0.9874999999999998,,,,,,,,
